date,operation_type,store_code,department,quantity
9/1/2019,SALE,400000024615,Dep8,1
9/1/2019,SALE,400000017303,Dep2,1
9/1/2019,SALE,400000023816,Dep9,1
9/1/2019,SALE,400000016481,Dep12,2
9/1/2019,SALE,400000002682,Dep5,1
9/1/2019,SALE,400000023359,Dep10,1
9/1/2019,SALE,400000023038,Dep10,1
9/1/2019,SALE,400000023021,Dep10,1
9/1/2019,SALE,400000016603,Dep1,1
9/1/2019,SALE,400000022772,Dep5,1
9/1/2019,SALE,400000024066,Dep17,1
9/1/2019,SALE,400000021263,Dep5,1
9/1/2019,SALE,400000006444,Dep1,1
9/1/2019,SALE,400000017303,Dep2,1
9/1/2019,SALE,400000006611,Dep1,3
9/1/2019,SALE,400000005218,Dep1,12
9/1/2019,SALE,400000006611,Dep1,2
9/1/2019,SALE,400000024783,Dep1,1
8/31/2019,SALE,400000000947,Dep1,1
8/31/2019,SALE,400000002439,Dep1,1
8/31/2019,SALE,400000001890,Dep1,1
8/31/2019,SALE,400000016474,Dep5,1
8/31/2019,SALE,400000016689,Dep2,1
8/31/2019,SALE,400000002156,Dep1,1
8/31/2019,SALE,400000022796,Dep5,1
8/31/2019,SALE,400000017754,Dep2,1
8/31/2019,SALE,400000017754,Dep2,1
8/31/2019,SALE,400000024554,Dep20,1
8/31/2019,SALE,400000000237,Dep5,1
8/31/2019,SALE,400000008981,Dep25,1
8/31/2019,SALE,400000002743,Dep5,1
8/31/2019,SALE,400000017570,Dep20,1
8/31/2019,SALE,400000016269,Dep5,1
8/31/2019,SALE,400000014968,Dep1,2
8/31/2019,SALE,400000017297,Dep2,1
8/31/2019,SALE,400000023007,Dep2,1
8/31/2019,SALE,400000012131,Dep5,1
8/31/2019,SALE,400000002446,Dep5,1
8/31/2019,SALE,400000017662,Dep8,1
8/31/2019,SALE,400000020075,Dep8,1
8/31/2019,SALE,400000008981,Dep25,1
8/31/2019,SALE,400000024493,Dep1,1
8/31/2019,SALE,400000022871,Dep1,1
8/31/2019,SALE,400000018713,Dep1,1
8/31/2019,SALE,400000000947,Dep1,1
8/31/2019,SALE,400000016481,Dep12,3
8/31/2019,SALE,400000002156,Dep1,1
8/31/2019,SALE,400000019192,Dep1,1
8/31/2019,SALE,400000024875,Dep10,1
8/31/2019,SALE,400000003368,Dep5,1
8/31/2019,SALE,400000004501,Dep1,1
8/31/2019,SALE,400000000893,Dep5,1
8/31/2019,SALE,400000023663,Dep1,1
8/31/2019,SALE,400000006611,Dep1,3
8/31/2019,SALE,400000022840,Dep5,1
8/31/2019,SALE,400000022833,Dep5,1
8/31/2019,SALE,400000016689,Dep2,1
8/31/2019,SALE,400000002811,Dep5,1
8/31/2019,SALE,400000023991,Dep2,1
8/31/2019,SALE,400000005522,Dep1,2
8/31/2019,SALE,400000000527,Dep1,1
8/31/2019,SALE,400000006116,Dep5,1
8/31/2019,SALE,400000002439,Dep1,1
8/31/2019,SALE,400000024615,Dep8,1
8/31/2019,SALE,400000000190,Dep5,2
8/31/2019,SALE,400000016481,Dep12,1
8/31/2019,SALE,400000006253,Dep5,1
8/31/2019,SALE,400000002156,Dep1,1
8/31/2019,SALE,400000001449,Dep1,2
8/30/2019,SALE,400000008981,Dep25,2
8/30/2019,SALE,400000014357,Dep5,1
8/30/2019,SALE,400000015538,Dep5,1
8/30/2019,SALE,400000017488,Dep1,1
8/30/2019,SALE,400000012544,Dep3,1
8/30/2019,SALE,400000011134,Dep13,1
8/30/2019,SALE,400000016917,Dep7,1
8/30/2019,SALE,400000007076,Dep5,1
8/30/2019,SALE,400000007083,Dep1,1
8/30/2019,SALE,400000017297,Dep2,1
8/30/2019,SALE,400000023359,Dep10,1
8/30/2019,SALE,400000011134,Dep13,2
8/30/2019,SALE,400000021201,Dep1,3
8/30/2019,SALE,400000001401,Dep1,3
8/30/2019,SALE,400000016672,Dep7,1
8/30/2019,SALE,400000023892,Dep11,1
8/30/2019,SALE,400000016689,Dep2,1
8/30/2019,SALE,400000004280,Dep5,1
8/30/2019,SALE,400000020907,Dep7,1
8/30/2019,SALE,400000017426,Dep3,1
8/30/2019,SALE,400000021270,Dep12,2
8/30/2019,SALE,400000016689,Dep2,1
8/30/2019,SALE,400000016689,Dep2,1
8/30/2019,SALE,400000011141,Dep5,1
8/30/2019,SALE,400000012131,Dep5,1
8/30/2019,SALE,400000002422,Dep5,2
8/30/2019,SALE,400000015361,Dep1,1
8/30/2019,SALE,400000003351,Dep5,1
8/30/2019,SALE,400000015583,Dep13,1
8/30/2019,SALE,400000017785,Dep1,1
8/30/2019,SALE,400000016603,Dep1,1
8/30/2019,SALE,400000004389,Dep1,2
8/30/2019,SALE,400000019116,Dep1,1
8/30/2019,SALE,400000023755,Dep10,1
8/30/2019,SALE,400000024585,Dep5,1
8/30/2019,SALE,400000006611,Dep1,2
8/30/2019,SALE,400000023663,Dep1,1
8/30/2019,SALE,400000017532,Dep20,2
8/30/2019,SALE,400000015637,Dep1,4
8/30/2019,SALE,400000023359,Dep10,1
8/30/2019,SALE,400000014357,Dep5,1
8/30/2019,SALE,400000002002,Dep7,1
8/30/2019,SALE,400000002002,Dep7,1
8/30/2019,SALE,400000004976,Dep7,1
8/30/2019,SALE,400000004280,Dep5,1
8/30/2019,SALE,400000023182,Dep2,1
8/30/2019,SALE,400000019246,Dep20,1
8/30/2019,SALE,400000024691,Dep11,1
8/30/2019,SALE,400000006611,Dep1,2
8/29/2019,SALE,400000016177,Dep1,2
8/29/2019,SALE,400000023762,Dep10,1
8/29/2019,SALE,400000023359,Dep10,1
8/29/2019,SALE,400000023311,Dep2,1
8/29/2019,SALE,400000011103,Dep5,1
8/29/2019,SALE,400000016443,Dep5,1
8/29/2019,SALE,400000017846,Dep3,1
8/29/2019,SALE,400000000480,Dep1,2
8/29/2019,SALE,400000000480,Dep1,2
8/29/2019,SALE,400000023113,Dep2,1
8/29/2019,SALE,400000016689,Dep2,1
8/29/2019,SALE,400000023991,Dep2,1
8/29/2019,SALE,400000003269,Dep1,1
8/29/2019,SALE,400000024486,Dep5,1
8/29/2019,SALE,400000005218,Dep1,1
8/29/2019,SALE,400000016177,Dep1,1
8/29/2019,SALE,400000024547,Dep20,1
8/29/2019,SALE,400000006611,Dep1,1
8/29/2019,SALE,400000020471,Dep16,1
8/28/2019,SALE,400000005492,Dep1,1
8/28/2019,SALE,400000001913,Dep5,1
8/28/2019,SALE,400000017297,Dep2,1
8/28/2019,SALE,400000024776,Dep1,1
8/28/2019,SALE,400000005089,Dep8,2
8/28/2019,SALE,400000006925,Dep1,3
8/28/2019,SALE,400000006611,Dep1,2
8/28/2019,SALE,400000006857,Dep7,1
8/28/2019,SALE,400000023342,Dep10,1
8/28/2019,SALE,400000022857,Dep1,2
8/28/2019,SALE,400000012087,Dep1,1
8/28/2019,SALE,400000012063,Dep12,1
8/28/2019,SALE,400000017570,Dep20,1
8/28/2019,SALE,400000004747,Dep1,4
8/28/2019,SALE,400000004976,Dep7,1
8/28/2019,SALE,400000006444,Dep1,1
8/28/2019,SALE,400000009384,Dep1,2
8/28/2019,SALE,400000016177,Dep1,2
8/28/2019,SALE,400000023069,Dep2,2
8/27/2019,SALE,400000006611,Dep1,1
8/27/2019,SALE,400000015637,Dep1,1
8/27/2019,SALE,400000006611,Dep1,3
8/27/2019,SALE,400000005492,Dep1,2
8/27/2019,SALE,400000018874,Dep1,1
8/27/2019,SALE,400000014302,Dep2,1
8/27/2019,SALE,400000017303,Dep2,1
8/27/2019,SALE,400000017297,Dep2,1
8/27/2019,SALE,400000012018,Dep5,1
8/27/2019,SALE,400000021898,Dep5,1
8/27/2019,SALE,400000014302,Dep2,1
8/27/2019,SALE,400000023014,Dep10,1
8/27/2019,SALE,400000023045,Dep10,1
8/27/2019,SALE,400000001890,Dep1,1
8/27/2019,SALE,400000016627,Dep5,1
8/27/2019,SALE,400000016603,Dep1,1
8/27/2019,SALE,400000016733,Dep1,1
8/27/2019,SALE,400000012018,Dep5,1
8/27/2019,SALE,400000002002,Dep7,1
8/27/2019,SALE,400000016689,Dep2,1
8/27/2019,SALE,400000023557,Dep8,1
8/27/2019,SALE,400000016481,Dep12,1
8/27/2019,SALE,400000017556,Dep20,1
8/27/2019,SALE,400000006253,Dep5,3
8/27/2019,SALE,400000006253,Dep5,3
8/27/2019,SALE,400000000794,Dep21,2
8/27/2019,SALE,400000002347,Dep5,1
8/26/2019,SALE,400000016733,Dep1,2
8/26/2019,SALE,400000005218,Dep1,1
8/26/2019,SALE,400000006611,Dep1,2
8/26/2019,SALE,400000017273,Dep7,1
8/26/2019,SALE,400000024493,Dep1,1
8/26/2019,SALE,400000016689,Dep2,1
8/26/2019,SALE,400000011141,Dep5,1
8/26/2019,SALE,400000021133,Dep4,1
8/26/2019,SALE,400000023816,Dep9,1
8/26/2019,SALE,400000011165,Dep5,1
8/26/2019,SALE,400000023038,Dep10,1
8/26/2019,SALE,400000016467,Dep12,1
8/26/2019,SALE,400000009384,Dep1,2
8/26/2019,SALE,400000003269,Dep1,1
8/26/2019,SALE,400000002316,Dep1,2
8/26/2019,SALE,400000001043,Dep12,2
8/26/2019,SALE,400000019383,Dep20,1
8/26/2019,SALE,400000010861,Dep3,1
8/26/2019,SALE,400000004853,Dep5,2
8/26/2019,SALE,400000023878,Dep2,1
8/26/2019,SALE,400000016504,Dep5,3
8/26/2019,SALE,400000000909,Dep5,1
8/26/2019,SALE,400000024608,Dep22,1
8/26/2019,SALE,400000009384,Dep1,1
8/26/2019,SALE,400000019246,Dep20,1
8/25/2019,SALE,400000022833,Dep5,1
8/25/2019,SALE,400000011127,Dep1,1
8/25/2019,SALE,400000024493,Dep1,1
8/25/2019,SALE,400000023663,Dep1,1
8/25/2019,SALE,400000006611,Dep1,1
8/25/2019,SALE,400000024493,Dep1,1
8/25/2019,SALE,400000024486,Dep5,1
8/25/2019,SALE,400000014227,Dep5,1
8/25/2019,SALE,400000023380,Dep15,1
8/25/2019,SALE,400000015026,Dep5,1
8/25/2019,SALE,400000012018,Dep5,1
8/25/2019,SALE,400000016689,Dep2,1
8/25/2019,SALE,400000024677,Dep10,1
8/25/2019,SALE,400000018843,Dep1,2
8/25/2019,SALE,400000000619,Dep1,3
8/25/2019,SALE,400000005218,Dep1,15
8/25/2019,SALE,400000000916,Dep1,3
8/24/2019,SALE,400000020952,Dep4,1
8/24/2019,SALE,400000022772,Dep5,1
8/24/2019,SALE,400000012018,Dep5,1
8/24/2019,SALE,400000019222,Dep4,1
8/24/2019,SALE,400000012018,Dep5,1
8/24/2019,SALE,400000009872,Dep4,1
8/24/2019,SALE,400000023618,Dep5,2
8/24/2019,SALE,400000023625,Dep5,2
8/24/2019,SALE,400000005492,Dep1,1
8/24/2019,SALE,400000018850,Dep1,2
8/24/2019,SALE,400000023359,Dep10,1
8/24/2019,SALE,400000012018,Dep5,1
8/24/2019,SALE,400000001067,Dep5,1
8/24/2019,SALE,400000016177,Dep1,1
8/24/2019,SALE,400000012018,Dep5,1
8/24/2019,SALE,400000015088,Dep17,1
8/24/2019,SALE,400000022857,Dep1,1
8/24/2019,SALE,400000021782,Dep1,1
8/24/2019,SALE,400000012018,Dep5,1
8/24/2019,SALE,400000012018,Dep5,1
8/24/2019,SALE,400000021300,Dep1,1
8/24/2019,SALE,400000023960,Dep1,1
8/24/2019,SALE,400000019314,Dep1,1
8/24/2019,SALE,400000019192,Dep1,1
8/24/2019,SALE,400000023663,Dep1,1
8/24/2019,SALE,400000019062,Dep10,1
8/24/2019,SALE,400000023076,Dep2,1
8/24/2019,SALE,400000023526,Dep10,1
8/24/2019,SALE,400000017297,Dep2,1
8/24/2019,SALE,400000023281,Dep5,1
8/24/2019,SALE,400000014128,Dep1,1
8/24/2019,SALE,400000020716,Dep1,1
8/24/2019,SALE,400000006611,Dep1,2
8/24/2019,SALE,400000023663,Dep1,1
8/24/2019,SALE,400000023335,Dep5,1
8/24/2019,SALE,400000011134,Dep13,1
8/24/2019,SALE,400000014227,Dep5,1
8/24/2019,SALE,400000024011,Dep7,1
8/24/2019,SALE,400000006116,Dep5,1
8/24/2019,SALE,400000016689,Dep2,1
8/24/2019,SALE,400000023359,Dep10,1
8/24/2019,SALE,400000015361,Dep1,1
8/24/2019,SALE,400000017785,Dep1,1
8/24/2019,SALE,400000014975,Dep1,1
8/24/2019,SALE,400000016894,Dep1,1
8/24/2019,SALE,400000021782,Dep1,1
8/24/2019,SALE,400000002682,Dep5,1
8/24/2019,SALE,400000024103,Dep11,1
8/24/2019,SALE,400000023380,Dep15,2
8/24/2019,SALE,400000024011,Dep7,1
8/24/2019,SALE,400000018263,Dep17,1
8/24/2019,SALE,400000022130,Dep5,1
8/24/2019,SALE,400000016535,Dep12,1
8/24/2019,SALE,400000019390,Dep20,1
8/24/2019,SALE,400000016689,Dep2,1
8/24/2019,SALE,400000018874,Dep1,1
8/24/2019,SALE,400000022826,Dep15,1
8/24/2019,SALE,400000018027,Dep1,1
8/24/2019,SALE,400000021294,Dep1,1
8/24/2019,SALE,400000016481,Dep12,2
8/24/2019,SALE,400000018874,Dep1,1
8/23/2019,SALE,400000001043,Dep12,1
8/23/2019,SALE,400000006444,Dep1,1
8/23/2019,SALE,400000016689,Dep2,1
8/23/2019,SALE,400000011998,Dep5,1
8/23/2019,SALE,400000010687,Dep5,1
8/23/2019,SALE,400000019192,Dep1,1
8/23/2019,SALE,400000021782,Dep1,1
8/23/2019,SALE,400000023038,Dep10,1
8/23/2019,SALE,400000023021,Dep10,1
8/23/2019,SALE,400000020136,Dep8,1
8/23/2019,SALE,400000021270,Dep12,1
8/23/2019,SALE,400000015590,Dep1,1
8/23/2019,SALE,400000001371,Dep7,1
8/23/2019,SALE,400000023359,Dep10,1
8/23/2019,SALE,400000011776,Dep8,1
8/23/2019,SALE,400000017617,Dep20,1
8/23/2019,SALE,400000020563,Dep11,1
8/23/2019,SALE,400000022826,Dep15,1
8/23/2019,SALE,400000017297,Dep2,1
8/23/2019,SALE,400000015637,Dep1,2
8/23/2019,SALE,400000019246,Dep20,1
8/23/2019,SALE,400000023151,Dep2,1
8/23/2019,SALE,400000020723,Dep1,1
8/23/2019,SALE,400000006444,Dep1,1
8/23/2019,SALE,400000010939,Dep5,1
8/23/2019,SALE,400000012018,Dep5,1
8/23/2019,SALE,400000016627,Dep5,1
8/23/2019,SALE,400000005218,Dep1,1
8/23/2019,SALE,400000006611,Dep1,2
8/23/2019,SALE,400000023298,Dep2,1
8/23/2019,SALE,400000006253,Dep5,1
8/23/2019,SALE,400000016290,Dep1,1
8/23/2019,SALE,400000019185,Dep1,1
8/23/2019,SALE,400000019413,Dep1,1
8/23/2019,SALE,400000000572,Dep5,1
8/22/2019,SALE,400000021270,Dep12,1
8/22/2019,SALE,400000014227,Dep5,1
8/22/2019,SALE,400000022437,Dep17,1
8/22/2019,SALE,400000016733,Dep1,2
8/22/2019,SALE,400000011998,Dep5,1
8/22/2019,SALE,400000019192,Dep1,1
8/22/2019,SALE,400000006444,Dep1,1
8/22/2019,SALE,400000022857,Dep1,2
8/22/2019,SALE,400000022949,Dep10,1
8/22/2019,SALE,400000022932,Dep10,1
8/22/2019,SALE,400000023359,Dep10,1
8/22/2019,SALE,400000020907,Dep7,1
8/21/2019,SALE,400000002156,Dep1,1
8/21/2019,SALE,400000003368,Dep5,1
8/21/2019,SALE,400000016177,Dep1,1
8/21/2019,SALE,400000023816,Dep9,1
8/21/2019,SALE,400000017990,Dep1,1
8/21/2019,SALE,400000004501,Dep1,1
8/21/2019,SALE,400000015088,Dep17,1
8/21/2019,SALE,400000004389,Dep1,1
8/21/2019,SALE,400000022642,Dep1,1
8/21/2019,SALE,400000012551,Dep3,1
8/21/2019,SALE,400000016474,Dep5,1
8/21/2019,SALE,400000016450,Dep9,1
8/21/2019,SALE,400000023663,Dep1,1
8/21/2019,SALE,400000006611,Dep1,1
8/21/2019,SALE,400000005218,Dep1,1
8/21/2019,SALE,400000001074,Dep12,1
8/21/2019,SALE,400000018829,Dep6,1
8/21/2019,SALE,400000017297,Dep2,1
8/21/2019,SALE,400000007205,Dep5,2
8/21/2019,SALE,400000011998,Dep5,2
8/21/2019,SALE,400000022932,Dep10,1
8/21/2019,SALE,400000022932,Dep10,2
8/21/2019,SALE,400000023625,Dep5,2
8/21/2019,SALE,400000023618,Dep5,2
8/21/2019,SALE,400000022857,Dep1,1
8/21/2019,SALE,400000005218,Dep1,1
8/21/2019,SALE,400000015590,Dep1,1
8/21/2019,SALE,400000012018,Dep5,1
8/21/2019,SALE,400000019741,Dep10,1
8/21/2019,SALE,400000014227,Dep5,1
8/21/2019,SALE,400000012018,Dep5,1
8/21/2019,SALE,400000016733,Dep1,3
8/21/2019,SALE,400000023359,Dep10,1
8/21/2019,SALE,400000012094,Dep1,1
8/21/2019,SALE,400000015361,Dep1,1
8/21/2019,SALE,400000021775,Dep1,1
8/21/2019,SALE,400000018843,Dep1,2
8/21/2019,SALE,400000022802,Dep11,1
8/20/2019,SALE,400000005492,Dep1,3
8/20/2019,SALE,400000011141,Dep5,2
8/20/2019,SALE,400000020136,Dep8,1
8/20/2019,SALE,400000018522,Dep8,1
8/20/2019,SALE,400000013411,Dep5,1
8/20/2019,SALE,400000015668,Dep5,2
8/20/2019,SALE,400000023069,Dep2,1
8/20/2019,SALE,400000002316,Dep1,4
8/20/2019,SALE,400000009384,Dep1,2
8/20/2019,SALE,400000006611,Dep1,1
8/20/2019,SALE,400000023663,Dep1,1
8/20/2019,SALE,400000023366,Dep10,1
8/20/2019,SALE,400000022840,Dep5,1
8/20/2019,SALE,400000019741,Dep10,1
8/20/2019,SALE,400000023731,Dep10,1
8/20/2019,SALE,400000018843,Dep1,1
8/20/2019,SALE,400000024011,Dep7,1
8/20/2019,SALE,400000001043,Dep12,1
8/20/2019,SALE,400000022826,Dep15,1
8/20/2019,SALE,400000019192,Dep1,1
8/20/2019,SALE,400000021799,Dep1,1
8/20/2019,SALE,400000010717,Dep5,1
8/20/2019,SALE,400000023359,Dep10,1
8/20/2019,SALE,400000017013,Dep10,1
8/19/2019,SALE,400000023830,Dep2,1
8/19/2019,SALE,400000012018,Dep5,1
8/19/2019,SALE,400000021058,Dep1,1
8/19/2019,SALE,400000006444,Dep1,1
8/19/2019,SALE,400000017532,Dep20,1
8/19/2019,SALE,400000023021,Dep10,1
8/19/2019,SALE,400000023038,Dep10,1
8/19/2019,SALE,400000000800,Dep5,1
8/19/2019,SALE,400000008905,Dep5,1
8/19/2019,SALE,400000016450,Dep9,1
8/19/2019,SALE,400000015637,Dep1,1
8/19/2019,SALE,400000016443,Dep5,1
8/19/2019,SALE,400000008905,Dep5,2
8/19/2019,SALE,400000011134,Dep13,1
8/19/2019,SALE,400000015637,Dep1,1
8/19/2019,SALE,400000016733,Dep1,2
8/19/2019,SALE,400000016733,Dep1,3
8/18/2019,SALE,400000012018,Dep5,1
8/18/2019,SALE,400000012018,Dep5,1
8/18/2019,SALE,400000012018,Dep5,1
8/18/2019,SALE,400000016689,Dep2,2
8/18/2019,SALE,400000012018,Dep5,1
8/18/2019,SALE,400000017297,Dep2,1
8/18/2019,SALE,400000018843,Dep1,1
8/18/2019,SALE,400000011134,Dep13,1
8/18/2019,SALE,400000000237,Dep5,1
8/17/2019,SALE,400000023380,Dep15,1
8/17/2019,SALE,400000015637,Dep1,2
8/17/2019,SALE,400000009506,Dep5,1
8/17/2019,SALE,400000024011,Dep7,1
8/17/2019,SALE,400000004815,Dep5,1
8/17/2019,SALE,400000019185,Dep1,1
8/17/2019,SALE,400000011646,Dep1,1
8/17/2019,SALE,400000014951,Dep1,2
8/17/2019,SALE,400000015651,Dep1,2
8/17/2019,SALE,400000015644,Dep1,2
8/17/2019,SALE,400000014302,Dep2,1
8/17/2019,SALE,400000006253,Dep5,3
8/17/2019,SALE,400000006253,Dep5,3
8/17/2019,SALE,400000000947,Dep1,1
8/17/2019,SALE,400000001890,Dep1,1
8/17/2019,SALE,400000002316,Dep1,2
8/17/2019,SALE,400000023663,Dep1,2
8/17/2019,SALE,400000006611,Dep1,2
8/17/2019,SALE,400000024011,Dep7,1
8/17/2019,SALE,400000002002,Dep7,1
8/17/2019,SALE,400000012018,Dep5,1
8/17/2019,SALE,400000014340,Dep5,2
8/17/2019,SALE,400000016443,Dep5,1
8/17/2019,SALE,400000021294,Dep1,1
8/17/2019,SALE,400000021201,Dep1,1
8/17/2019,SALE,400000021294,Dep1,1
8/17/2019,SALE,400000004747,Dep1,2
8/17/2019,SALE,400000011134,Dep13,2
8/17/2019,SALE,400000018843,Dep1,1
8/17/2019,SALE,400000019185,Dep1,1
8/17/2019,SALE,400000019406,Dep1,1
8/17/2019,SALE,400000017297,Dep2,1
8/17/2019,SALE,400000001531,Dep5,2
8/17/2019,SALE,400000018843,Dep1,1
8/17/2019,SALE,400000020402,Dep23,1
8/17/2019,SALE,400000017297,Dep2,1
8/17/2019,SALE,400000017297,Dep2,1
8/17/2019,SALE,400000008905,Dep5,1
8/17/2019,SALE,400000016481,Dep12,1
8/17/2019,SALE,400000001371,Dep7,2
8/17/2019,SALE,400000011103,Dep5,1
8/17/2019,SALE,400000022871,Dep1,1
8/17/2019,SALE,400000023380,Dep15,1
8/17/2019,SALE,400000023359,Dep10,1
8/17/2019,SALE,400000012018,Dep5,1
8/17/2019,SALE,400000017921,Dep8,1
8/16/2019,SALE,400000020952,Dep5,1
8/16/2019,SALE,400000020716,Dep1,1
8/16/2019,SALE,400000016467,Dep12,1
8/16/2019,SALE,400000022437,Dep17,1
8/16/2019,SALE,400000016443,Dep5,1
8/16/2019,SALE,400000016269,Dep5,1
8/16/2019,SALE,400000016474,Dep5,1
8/16/2019,SALE,400000001524,Dep5,1
8/16/2019,SALE,400000000619,Dep1,1
8/16/2019,SALE,400000018874,Dep1,1
8/16/2019,SALE,400000021270,Dep12,1
8/16/2019,SALE,400000002316,Dep1,2
8/16/2019,SALE,400000012018,Dep5,1
8/16/2019,SALE,400000006611,Dep1,3
8/16/2019,SALE,400000023663,Dep1,1
8/16/2019,SALE,400000002439,Dep1,1
8/16/2019,SALE,400000014302,Dep2,1
8/16/2019,SALE,400000000985,Dep5,1
8/16/2019,SALE,400000016689,Dep2,1
8/16/2019,SALE,400000022406,Dep5,1
8/16/2019,SALE,400000018379,Dep8,1
8/16/2019,SALE,400000016481,Dep12,2
8/16/2019,SALE,400000019246,Dep20,1
8/16/2019,SALE,400000017556,Dep20,1
8/16/2019,SALE,400000012018,Dep5,1
8/16/2019,SALE,400000001470,Dep1,1
8/16/2019,SALE,400000016733,Dep1,2
8/16/2019,SALE,400000017297,Dep2,2
8/16/2019,SALE,400000000602,Dep1,5
8/16/2019,SALE,400000017594,Dep20,1
8/16/2019,SALE,400000019321,Dep20,1
8/16/2019,SALE,400000017297,Dep2,1
8/16/2019,SALE,400000017297,Dep2,1
8/15/2019,SALE,400000017655,Dep3,1
8/15/2019,SALE,400000016474,Dep5,1
8/15/2019,SALE,400000015637,Dep1,2
8/15/2019,SALE,400000003351,Dep5,2
8/15/2019,SALE,400000006253,Dep5,1
8/15/2019,SALE,400000008905,Dep5,2
8/15/2019,SALE,400000023717,Dep1,4
8/15/2019,SALE,400000009384,Dep1,1
8/15/2019,SALE,400000016993,Dep10,1
8/15/2019,SALE,400000016733,Dep1,2
8/15/2019,SALE,400000016627,Dep5,2
8/15/2019,SALE,400000016733,Dep1,3
8/15/2019,SALE,400000017594,Dep20,1
8/14/2019,SALE,400000020167,Dep8,1
8/14/2019,SALE,400000015637,Dep1,1
8/14/2019,SALE,400000023663,Dep1,3
8/14/2019,SALE,400000002316,Dep1,4
8/14/2019,SALE,400000017297,Dep2,1
8/14/2019,SALE,400000006611,Dep1,3
8/14/2019,SALE,400000012018,Dep5,1
8/14/2019,SALE,400000016467,Dep12,1
8/14/2019,SALE,400000001463,Dep1,2
8/14/2019,SALE,400000015583,Dep13,1
8/14/2019,SALE,400000017679,Dep8,1
8/14/2019,SALE,400000016689,Dep2,2
8/14/2019,SALE,400000005218,Dep1,15
8/14/2019,SALE,400000017600,Dep20,1
8/13/2019,SALE,400000016177,Dep1,2
8/13/2019,SALE,400000021638,Dep5,1
8/13/2019,SALE,400000016177,Dep1,1
8/13/2019,SALE,400000023090,Dep2,1
8/13/2019,SALE,400000023663,Dep1,1
8/13/2019,SALE,400000006611,Dep1,4
8/13/2019,SALE,400000004976,Dep7,1
8/13/2019,SALE,400000009384,Dep1,1
8/13/2019,SALE,400000005089,Dep8,1
8/13/2019,SALE,400000017815,Dep7,2
8/13/2019,SALE,400000012551,Dep3,1
8/13/2019,SALE,400000012872,Dep5,2
8/13/2019,SALE,400000016689,Dep2,1
8/13/2019,SALE,400000020167,Dep8,1
8/13/2019,SALE,400000015507,Dep5,1
8/13/2019,SALE,400000019246,Dep20,1
8/13/2019,SALE,400000023359,Dep10,1
8/12/2019,SALE,400000011998,Dep5,3
8/12/2019,SALE,400000002446,Dep5,1
8/12/2019,SALE,400000021331,Dep5,1
8/12/2019,SALE,400000015637,Dep1,1
8/12/2019,SALE,400000005218,Dep1,1
8/12/2019,SALE,400000006611,Dep1,2
8/12/2019,SALE,400000023663,Dep1,1
8/12/2019,SALE,400000023106,Dep2,1
8/12/2019,SALE,400000001043,Dep12,1
8/12/2019,SALE,400000008547,Dep5,1
8/12/2019,SALE,400000012018,Dep5,1
8/12/2019,SALE,400000019246,Dep20,1
8/12/2019,SALE,400000016689,Dep2,1
8/12/2019,SALE,400000017808,Dep20,1
8/12/2019,SALE,400000016177,Dep1,1
8/12/2019,SALE,400000016733,Dep1,1
8/12/2019,SALE,400000000794,Dep21,1
8/11/2019,SALE,400000020518,Dep5,1
8/11/2019,SALE,400000012131,Dep5,1
8/11/2019,SALE,400000001531,Dep5,1
8/11/2019,SALE,400000016443,Dep5,1
8/11/2019,SALE,400000011998,Dep5,1
8/11/2019,SALE,400000022833,Dep5,1
8/11/2019,SALE,400000023090,Dep2,1
8/10/2019,SALE,400000001531,Dep5,1
8/10/2019,SALE,400000014357,Dep5,1
8/10/2019,SALE,400000017778,Dep1,1
8/10/2019,SALE,400000014302,Dep2,1
8/10/2019,SALE,400000012018,Dep5,1
8/10/2019,SALE,400000022994,Dep2,1
8/10/2019,SALE,400000023151,Dep2,1
8/10/2019,SALE,400000017297,Dep2,1
8/10/2019,SALE,400000001043,Dep12,1
8/10/2019,SALE,400000016450,Dep9,1
8/10/2019,SALE,400000021270,Dep12,1
8/10/2019,SALE,400000016443,Dep5,1
8/10/2019,SALE,400000016474,Dep5,2
8/10/2019,SALE,400000001050,Dep1,2
8/10/2019,SALE,400000014357,Dep5,1
8/10/2019,SALE,400000002439,Dep1,1
8/10/2019,SALE,400000000947,Dep1,1
8/10/2019,SALE,400000023366,Dep10,1
8/10/2019,SALE,400000017310,Dep3,1
8/10/2019,SALE,400000023069,Dep2,1
8/10/2019,SALE,400000018881,Dep1,1
8/10/2019,SALE,400000001531,Dep5,1
8/10/2019,SALE,400000023663,Dep1,1
8/10/2019,SALE,400000020556,Dep5,1
8/10/2019,SALE,400000001890,Dep1,1
8/10/2019,SALE,400000023069,Dep2,1
8/10/2019,SALE,400000023090,Dep2,1
8/9/2019,SALE,400000016443,Dep5,1
8/9/2019,SALE,400000017419,Dep1,1
8/9/2019,SALE,400000011134,Dep13,1
8/9/2019,SALE,400000023359,Dep10,1
8/9/2019,SALE,400000021270,Dep12,1
8/9/2019,SALE,400000016139,Dep1,1
8/9/2019,SALE,400000016900,Dep5,1
8/9/2019,SALE,400000001531,Dep5,2
8/9/2019,SALE,400000016894,Dep1,1
8/9/2019,SALE,400000021270,Dep12,1
8/9/2019,SALE,400000002316,Dep1,3
8/9/2019,SALE,400000016443,Dep5,1
